order_id,order_date,customer_name,customer_country,product_name,category,supplier_name,warehouse_name,quantity_ordered,unit_price,total_price,shipment_id,transporter_name,shipment_date,delivery_date,delivery_status
10443,2025-07-28,Siemens AG,India,Oximeter,Healthcare,Sunrise Electronics,East Coast DC,135,192.69,26013.15,SHP10443,Maersk Shipping,2025-08-01,2025-08-01,Delivered
10444,2024-04-27,Toyota Motors,South Korea,Energy Meter,Energy,GreenLeaf Components,West Coast DC,199,305.35,60764.65,SHP10444,Maersk Shipping,2024-04-28,2024-04-28,Delivered
10445,2024-06-23,General Electric,China,PCB Board,Electronics,Quantum Supplies,Middle East Hub,130,435.1,56563.0,SHP10445,DHL Express,2024-06-24,2024-06-25,Delivered
10446,2024-12-03,Huawei Tech,India,EV Charger,Automotive,Sunrise Electronics,East Coast DC,159,103.95,16528.05,SHP10446,FedEx Logistics,2024-12-04,2024-12-05,Delivered
10447,2024-03-19,Panasonic Corp,Netherlands,Power Cable,Energy,Sunrise Electronics,West Coast DC,69,90.67,6256.2300000000005,SHP10447,FedEx Logistics,2024-03-23,2024-03-24,Delivered
10448,2025-05-18,Philips Healthcare,UK,Smart Thermometer,Healthcare,Nova Industrial,Central Europe DC,13,156.69,2036.97,SHP10448,UPS Global,2025-05-20,2025-05-24,Delivered
10449,2025-08-16,Microsoft Devices,India,Inverter,Energy,Nova Industrial,East Coast DC,148,370.02,54762.96,SHP10449,DHL Express,2025-08-21,2025-08-25,Delivered
10450,2024-07-13,Bosch GmbH,UK,Smart Thermometer,Healthcare,Nova Industrial,West Coast DC,142,156.69,22249.98,SHP10450,FedEx Logistics,2024-07-18,2024-07-23,Delivered
10451,2025-07-03,Sony Corp,Netherlands,Light Controller,Home Automation,BlueWave Materials,Middle East Hub,144,117.98,16989.12,SHP10451,FedEx Logistics,2025-07-06,2025-07-10,Delivered
10452,2024-11-05,Samsung Electronics,China,Blood Pressure Monitor,Healthcare,GreenLeaf Components,Asia Hub,185,82.65,15290.250000000002,SHP10452,Maersk Shipping,2024-11-06,2024-11-09,Delivered
10453,2024-10-06,Philips Healthcare,UK,Thermostat,Home Automation,Sunrise Electronics,Asia Hub,41,418.73,17167.93,SHP10453,UPS Global,2024-10-09,2024-10-11,Delivered
10454,2025-02-24,Sony Corp,Netherlands,Thermostat,Home Automation,Sunrise Electronics,Asia Hub,143,418.73,59878.39,SHP10454,DHL Express,2025-02-26,2025-03-04,Delayed
10455,2024-01-06,Microsoft Devices,India,Solar Panel,Energy,Quantum Supplies,Middle East Hub,166,476.1,79032.6,SHP10455,Maersk Shipping,2024-01-11,2024-01-17,Delayed
10456,2024-05-29,Toyota Motors,South Korea,Medical Tablet,Healthcare,Quantum Supplies,West Coast DC,134,236.19,31649.46,SHP10456,UPS Global,2024-06-01,2024-06-03,Delivered
10457,2025-05-12,Sony Corp,Netherlands,Blood Pressure Monitor,Healthcare,GreenLeaf Components,East Coast DC,145,82.65,11984.25,SHP10457,FedEx Logistics,2025-05-16,2025-05-20,Delivered
10458,2024-06-23,Toyota Motors,South Korea,Power Cable,Energy,Sunrise Electronics,East Coast DC,140,90.67,12693.800000000001,SHP10458,FedEx Logistics,2024-06-26,2024-06-26,Delivered
10459,2024-01-14,Toyota Motors,South Korea,Medical Tablet,Healthcare,Quantum Supplies,Middle East Hub,45,236.19,10628.55,SHP10459,Maersk Shipping,2024-01-15,2024-01-15,Delivered
10460,2024-01-28,Medtronic,India,Voice Assistant,Home Automation,Nova Industrial,East Coast DC,186,103.19,19193.34,SHP10460,Maersk Shipping,2024-02-02,2024-02-08,Delayed
10461,2025-08-25,Panasonic Corp,Netherlands,EV Charger,Automotive,Sunrise Electronics,Asia Hub,167,103.95,17359.65,SHP10461,UPS Global,2025-08-30,2025-08-31,Delivered
10462,2025-01-06,BYD Auto,USA,Smart Thermometer,Healthcare,Nova Industrial,Middle East Hub,50,156.69,7834.5,SHP10462,DHL Express,2025-01-10,2025-01-14,Delivered
10463,2024-04-08,Siemens AG,India,Oximeter,Healthcare,Sunrise Electronics,Asia Hub,130,192.69,25049.7,SHP10463,Maersk Shipping,2024-04-09,2024-04-16,Delayed
10464,2025-03-15,BYD Auto,USA,Inverter,Energy,Nova Industrial,Central Europe DC,139,370.02,51432.78,SHP10464,Maersk Shipping,2025-03-16,2025-03-22,Delayed
10465,2024-09-01,Toyota Motors,South Korea,Voice Assistant,Home Automation,Nova Industrial,West Coast DC,185,103.19,19090.149999999998,SHP10465,FedEx Logistics,2024-09-06,2024-09-11,Delivered
10466,2024-07-07,Panasonic Corp,Netherlands,Door Sensor,Home Automation,GreenLeaf Components,Middle East Hub,134,485.41,65044.94,SHP10466,UPS Global,2024-07-11,2024-07-16,Delivered
10467,2025-02-18,Apple Inc,UK,PCB Board,Electronics,Quantum Supplies,Asia Hub,67,435.1,29151.7,SHP10467,UPS Global,2025-02-19,2025-02-21,Delivered
10468,2025-08-24,Amazon Robotics,Germany,Lithium Battery,Energy,Quantum Supplies,Middle East Hub,89,196.65,17501.850000000002,SHP10468,UPS Global,2025-08-25,2025-08-30,Delivered
10469,2025-06-11,Siemens AG,India,Engine Sensor,Automotive,Global Tech Parts,Central Europe DC,90,162.56,14630.4,SHP10469,UPS Global,2025-06-12,2025-06-17,Delivered
10470,2024-07-14,Intel Corp,Japan,Energy Meter,Energy,GreenLeaf Components,West Coast DC,195,305.35,59543.25000000001,SHP10470,Maersk Shipping,2024-07-19,2024-07-23,Delivered
10471,2025-01-09,Tesla Motors,UK,ECG Sensor,Healthcare,GreenLeaf Components,Middle East Hub,198,311.75,61726.5,SHP10471,UPS Global,2025-01-10,2025-01-17,Delayed
10472,2025-05-04,Panasonic Corp,Netherlands,ECG Sensor,Healthcare,GreenLeaf Components,West Coast DC,143,311.75,44580.25,SHP10472,Maersk Shipping,2025-05-06,2025-05-11,Delivered
10473,2024-03-19,Ford Motors,South Korea,Energy Meter,Energy,GreenLeaf Components,East Coast DC,28,305.35,8549.800000000001,SHP10473,FedEx Logistics,2024-03-23,2024-03-28,Delivered
10474,2024-03-22,Huawei Tech,India,Engine Sensor,Automotive,Global Tech Parts,West Coast DC,56,162.56,9103.36,SHP10474,FedEx Logistics,2024-03-26,2024-03-28,Delivered
10475,2024-12-26,Ford Motors,South Korea,Solar Panel,Energy,Quantum Supplies,Central Europe DC,129,476.1,61416.9,SHP10475,DHL Express,2024-12-29,2024-12-31,Delivered
10476,2024-02-14,Toyota Motors,South Korea,WiFi Module,Electronics,BlueWave Materials,East Coast DC,199,358.42,71325.58,SHP10476,UPS Global,2024-02-18,2024-02-20,Delivered
10477,2024-08-11,Cisco Systems,UK,Solar Panel,Energy,Quantum Supplies,West Coast DC,166,476.1,79032.6,SHP10477,FedEx Logistics,2024-08-13,2024-08-16,Delivered
10478,2024-08-31,Toyota Motors,South Korea,Energy Meter,Energy,GreenLeaf Components,Asia Hub,18,305.35,5496.3,SHP10478,UPS Global,2024-09-02,2024-09-08,Delayed
10479,2024-10-05,Apple Inc,UK,Energy Meter,Energy,GreenLeaf Components,Asia Hub,158,305.35,48245.3,SHP10479,UPS Global,2024-10-08,2024-10-09,Delivered
10480,2024-10-25,LG Electronics,Germany,Smart Switch,Home Automation,Quantum Supplies,Asia Hub,182,24.98,4546.36,SHP10480,Maersk Shipping,2024-10-26,2024-11-01,Delayed
10481,2025-03-27,Siemens AG,India,Microcontroller,Electronics,Sunrise Electronics,Central Europe DC,105,90.66,9519.3,SHP10481,Maersk Shipping,2025-03-29,2025-04-05,Delayed
10482,2025-02-08,Panasonic Corp,Netherlands,Fuel Injector,Automotive,Nova Industrial,Middle East Hub,134,269.51,36114.34,SHP10482,UPS Global,2025-02-10,2025-02-12,Delivered
10483,2024-08-01,Huawei Tech,India,Door Sensor,Home Automation,GreenLeaf Components,East Coast DC,53,485.41,25726.73,SHP10483,Maersk Shipping,2024-08-02,2024-08-05,Delivered
10484,2024-07-10,Panasonic Corp,Netherlands,LED Driver,Electronics,Sunrise Electronics,Asia Hub,60,306.54,18392.4,SHP10484,FedEx Logistics,2024-07-12,2024-07-17,Delivered
10485,2025-05-12,Medtronic,India,ECG Sensor,Healthcare,GreenLeaf Components,Asia Hub,194,311.75,60479.5,SHP10485,FedEx Logistics,2025-05-17,2025-05-21,Delivered
10486,2024-11-07,Philips Healthcare,UK,Lithium Battery,Energy,Quantum Supplies,East Coast DC,130,196.65,25564.5,SHP10486,Maersk Shipping,2024-11-10,2024-11-11,Delivered
10487,2024-06-29,Toyota Motors,South Korea,Door Sensor,Home Automation,GreenLeaf Components,West Coast DC,139,485.41,67471.99,SHP10487,FedEx Logistics,2024-07-01,2024-07-03,Delivered
10488,2025-02-02,Bosch GmbH,UK,Voice Assistant,Home Automation,Nova Industrial,Middle East Hub,13,103.19,1341.47,SHP10488,DHL Express,2025-02-03,2025-02-03,Delivered
10489,2024-09-09,BYD Auto,USA,Fuel Injector,Automotive,Nova Industrial,East Coast DC,77,269.51,20752.27,SHP10489,DHL Express,2024-09-14,2024-09-17,Delivered
10490,2025-05-15,Cisco Systems,UK,GPS Unit,Automotive,GreenLeaf Components,West Coast DC,172,156.25,26875.0,SHP10490,DHL Express,2025-05-16,2025-05-16,Delivered
10491,2024-04-13,LG Electronics,Germany,WiFi Module,Electronics,BlueWave Materials,Asia Hub,70,358.42,25089.4,SHP10491,DHL Express,2024-04-18,2024-04-19,Delivered
10492,2025-01-17,BYD Auto,USA,Solar Panel,Energy,Quantum Supplies,Central Europe DC,91,476.1,43325.1,SHP10492,UPS Global,2025-01-19,2025-01-19,Delivered
10493,2025-01-20,LG Electronics,Germany,Smart Switch,Home Automation,Quantum Supplies,Central Europe DC,56,24.98,1398.88,SHP10493,UPS Global,2025-01-24,2025-01-28,Delivered
10494,2024-09-09,Tesla Motors,UK,Medical Tablet,Healthcare,Quantum Supplies,East Coast DC,165,236.19,38971.35,SHP10494,DHL Express,2024-09-14,2024-09-14,Delivered
10495,2024-06-13,Intel Corp,Japan,LED Driver,Electronics,Sunrise Electronics,Central Europe DC,22,306.54,6743.88,SHP10495,Maersk Shipping,2024-06-18,2024-06-25,Delayed
10496,2024-12-02,Huawei Tech,India,Medical Tablet,Healthcare,Quantum Supplies,Central Europe DC,193,236.19,45584.67,SHP10496,DHL Express,2024-12-06,2024-12-07,Delivered
10497,2024-07-26,Bosch GmbH,UK,WiFi Module,Electronics,BlueWave Materials,Asia Hub,89,358.42,31899.38,SHP10497,UPS Global,2024-07-30,2024-07-31,Delivered
10498,2025-08-17,Medtronic,India,Brake Module,Automotive,Global Tech Parts,Middle East Hub,92,224.49,20653.08,SHP10498,FedEx Logistics,2025-08-18,2025-08-24,Delayed
10499,2024-10-05,Sony Corp,Netherlands,Inverter,Energy,Nova Industrial,West Coast DC,85,370.02,31451.699999999997,SHP10499,DHL Express,2024-10-07,2024-10-10,Delivered
10500,2025-06-20,Medtronic,India,Medical Tablet,Healthcare,Quantum Supplies,West Coast DC,22,236.19,5196.18,SHP10500,FedEx Logistics,2025-06-24,2025-06-29,Delivered
10501,2024-05-13,General Electric,China,GPS Unit,Automotive,GreenLeaf Components,Asia Hub,140,156.25,21875.0,SHP10501,Maersk Shipping,2024-05-16,2024-05-17,Delivered
10502,2025-08-17,Toyota Motors,South Korea,Solar Panel,Energy,Quantum Supplies,West Coast DC,71,476.1,33803.1,SHP10502,FedEx Logistics,2025-08-22,2025-08-26,Delivered
10503,2024-08-05,Panasonic Corp,Netherlands,ECG Sensor,Healthcare,GreenLeaf Components,Middle East Hub,25,311.75,7793.75,SHP10503,UPS Global,2024-08-10,2024-08-11,Delivered
10504,2025-02-02,Huawei Tech,India,Light Controller,Home Automation,BlueWave Materials,Central Europe DC,67,117.98,7904.66,SHP10504,DHL Express,2025-02-05,2025-02-10,Delivered
10505,2024-09-01,Cisco Systems,UK,Medical Tablet,Healthcare,Quantum Supplies,West Coast DC,67,236.19,15824.73,SHP10505,FedEx Logistics,2024-09-04,2024-09-05,Delivered
10506,2024-06-01,Intel Corp,Japan,WiFi Module,Electronics,BlueWave Materials,Central Europe DC,154,358.42,55196.68,SHP10506,Maersk Shipping,2024-06-04,2024-06-04,Delivered
10507,2025-08-15,BYD Auto,USA,Engine Sensor,Automotive,Global Tech Parts,West Coast DC,116,162.56,18856.96,SHP10507,FedEx Logistics,2025-08-17,2025-08-21,Delivered
10508,2025-02-22,Siemens AG,India,ECG Sensor,Healthcare,GreenLeaf Components,Middle East Hub,87,311.75,27122.25,SHP10508,DHL Express,2025-02-25,2025-02-28,Delivered
10509,2024-02-09,Apple Inc,UK,Lithium Battery,Energy,Quantum Supplies,Central Europe DC,41,196.65,8062.650000000001,SHP10509,Maersk Shipping,2024-02-12,2024-02-16,Delivered
10510,2024-08-21,LG Electronics,Germany,EV Charger,Automotive,Sunrise Electronics,Middle East Hub,116,103.95,12058.2,SHP10510,Maersk Shipping,2024-08-24,2024-08-30,Delayed
10511,2024-01-29,Panasonic Corp,Netherlands,EV Charger,Automotive,Sunrise Electronics,East Coast DC,120,103.95,12474.0,SHP10511,Maersk Shipping,2024-02-01,2024-02-02,Delivered
10512,2024-01-28,Philips Healthcare,UK,Smart Thermometer,Healthcare,Nova Industrial,Middle East Hub,128,156.69,20056.32,SHP10512,Maersk Shipping,2024-02-02,2024-02-05,Delivered
10513,2024-09-07,BYD Auto,USA,Inverter,Energy,Nova Industrial,West Coast DC,100,370.02,37002.0,SHP10513,FedEx Logistics,2024-09-12,2024-09-15,Delivered
10514,2025-02-04,Medtronic,India,Medical Tablet,Healthcare,Quantum Supplies,Central Europe DC,21,236.19,4959.99,SHP10514,FedEx Logistics,2025-02-06,2025-02-12,Delayed
10515,2024-03-25,Apple Inc,UK,Voice Assistant,Home Automation,Nova Industrial,Asia Hub,71,103.19,7326.49,SHP10515,Maersk Shipping,2024-03-29,2024-03-29,Delivered
10516,2025-04-14,Sony Corp,Netherlands,GPS Unit,Automotive,GreenLeaf Components,East Coast DC,13,156.25,2031.25,SHP10516,DHL Express,2025-04-16,2025-04-18,Delivered
10517,2024-05-04,BYD Auto,USA,Power Cable,Energy,Sunrise Electronics,Middle East Hub,57,90.67,5168.1900000000005,SHP10517,FedEx Logistics,2024-05-09,2024-05-14,Delivered
10518,2024-10-25,Panasonic Corp,Netherlands,PCB Board,Electronics,Quantum Supplies,Middle East Hub,143,435.1,62219.3,SHP10518,FedEx Logistics,2024-10-30,2024-11-04,Delivered
10519,2024-05-09,LG Electronics,Germany,Microcontroller,Electronics,Sunrise Electronics,West Coast DC,30,90.66,2719.7999999999997,SHP10519,FedEx Logistics,2024-05-10,2024-05-14,Delivered
10520,2024-07-24,Philips Healthcare,UK,PCB Board,Electronics,Quantum Supplies,Central Europe DC,103,435.1,44815.3,SHP10520,UPS Global,2024-07-25,2024-07-25,Delivered
10521,2024-09-14,Amazon Robotics,Germany,Blood Pressure Monitor,Healthcare,GreenLeaf Components,East Coast DC,70,82.65,5785.5,SHP10521,Maersk Shipping,2024-09-16,2024-09-23,Delayed
10522,2024-09-23,LG Electronics,Germany,Solar Panel,Energy,Quantum Supplies,Asia Hub,33,476.1,15711.300000000001,SHP10522,Maersk Shipping,2024-09-26,2024-10-01,Delivered
10523,2024-01-06,Samsung Electronics,China,Power Cable,Energy,Sunrise Electronics,East Coast DC,190,90.67,17227.3,SHP10523,FedEx Logistics,2024-01-11,2024-01-13,Delivered
10524,2025-02-28,Bosch GmbH,UK,Medical Tablet,Healthcare,Quantum Supplies,East Coast DC,132,236.19,31177.079999999998,SHP10524,UPS Global,2025-03-03,2025-03-06,Delivered
10525,2025-01-03,Sony Corp,Netherlands,Door Sensor,Home Automation,GreenLeaf Components,Central Europe DC,102,485.41,49511.82,SHP10525,UPS Global,2025-01-06,2025-01-08,Delivered
10526,2024-12-25,Amazon Robotics,Germany,Light Controller,Home Automation,BlueWave Materials,East Coast DC,155,117.98,18286.9,SHP10526,DHL Express,2024-12-30,2025-01-06,Delayed
10527,2025-03-17,NIO Inc,India,Microcontroller,Electronics,Sunrise Electronics,East Coast DC,120,90.66,10879.199999999999,SHP10527,FedEx Logistics,2025-03-20,2025-03-22,Delivered
10528,2024-08-21,Siemens AG,India,Smart Thermometer,Healthcare,Nova Industrial,Asia Hub,8,156.69,1253.52,SHP10528,UPS Global,2024-08-22,2024-08-25,Delivered
10529,2025-05-28,Philips Healthcare,UK,WiFi Module,Electronics,BlueWave Materials,East Coast DC,91,358.42,32616.22,SHP10529,DHL Express,2025-06-01,2025-06-04,Delivered
10530,2024-03-05,Panasonic Corp,Netherlands,Voice Assistant,Home Automation,Nova Industrial,Central Europe DC,160,103.19,16510.4,SHP10530,UPS Global,2024-03-06,2024-03-10,Delivered
10531,2024-09-12,Tesla Motors,UK,Solar Panel,Energy,Quantum Supplies,West Coast DC,105,476.1,49990.5,SHP10531,Maersk Shipping,2024-09-15,2024-09-16,Delivered
10532,2024-06-19,Tesla Motors,UK,Inverter,Energy,Nova Industrial,West Coast DC,135,370.02,49952.7,SHP10532,FedEx Logistics,2024-06-20,2024-06-21,Delivered
10533,2025-06-12,Philips Healthcare,UK,WiFi Module,Electronics,BlueWave Materials,Asia Hub,173,358.42,62006.66,SHP10533,UPS Global,2025-06-13,2025-06-13,Delivered
10534,2024-12-08,Apple Inc,UK,Sensor Module,Electronics,Nova Industrial,Central Europe DC,75,43.17,3237.75,SHP10534,DHL Express,2024-12-09,2024-12-12,Delivered
10535,2025-08-22,Ford Motors,South Korea,Brake Module,Automotive,Global Tech Parts,Middle East Hub,138,224.49,30979.620000000003,SHP10535,Maersk Shipping,2025-08-27,2025-08-29,Delivered
10536,2025-08-18,Tesla Motors,UK,Engine Sensor,Automotive,Global Tech Parts,Middle East Hub,140,162.56,22758.4,SHP10536,UPS Global,2025-08-22,2025-08-23,Delivered
10537,2024-03-26,Toyota Motors,South Korea,Engine Sensor,Automotive,Global Tech Parts,Middle East Hub,111,162.56,18044.16,SHP10537,FedEx Logistics,2024-03-30,2024-03-31,Delivered
10538,2024-03-24,Samsung Electronics,China,ECG Sensor,Healthcare,GreenLeaf Components,West Coast DC,6,311.75,1870.5,SHP10538,UPS Global,2024-03-29,2024-03-30,Delivered
10539,2024-04-19,Medtronic,India,Blood Pressure Monitor,Healthcare,GreenLeaf Components,Asia Hub,49,82.65,4049.8500000000004,SHP10539,UPS Global,2024-04-22,2024-04-25,Delivered
10540,2024-04-15,NIO Inc,India,Oximeter,Healthcare,Sunrise Electronics,Middle East Hub,135,192.69,26013.15,SHP10540,DHL Express,2024-04-20,2024-04-22,Delivered
10541,2024-10-28,LG Electronics,Germany,Lithium Battery,Energy,Quantum Supplies,Asia Hub,31,196.65,6096.150000000001,SHP10541,UPS Global,2024-11-02,2024-11-05,Delivered
10542,2025-03-23,Bosch GmbH,UK,Energy Meter,Energy,GreenLeaf Components,Central Europe DC,37,305.35,11297.95,SHP10542,DHL Express,2025-03-28,2025-03-31,Delivered
10543,2025-03-29,Bosch GmbH,UK,WiFi Module,Electronics,BlueWave Materials,Central Europe DC,139,358.42,49820.380000000005,SHP10543,UPS Global,2025-03-30,2025-03-31,Delivered
10544,2025-01-24,Intel Corp,Japan,PCB Board,Electronics,Quantum Supplies,Central Europe DC,87,435.1,37853.700000000004,SHP10544,UPS Global,2025-01-27,2025-01-30,Delivered
10545,2024-08-07,Sony Corp,Netherlands,Smart Thermometer,Healthcare,Nova Industrial,Middle East Hub,158,156.69,24757.02,SHP10545,FedEx Logistics,2024-08-09,2024-08-14,Delivered
10546,2025-02-28,Sony Corp,Netherlands,Lithium Battery,Energy,Quantum Supplies,Middle East Hub,95,196.65,18681.75,SHP10546,DHL Express,2025-03-04,2025-03-05,Delivered
10547,2024-07-14,Philips Healthcare,UK,Blood Pressure Monitor,Healthcare,GreenLeaf Components,Middle East Hub,97,82.65,8017.05,SHP10547,DHL Express,2024-07-15,2024-07-20,Delivered
10548,2024-04-21,Tesla Motors,UK,Brake Module,Automotive,Global Tech Parts,Middle East Hub,110,224.49,24693.9,SHP10548,DHL Express,2024-04-22,2024-04-27,Delivered
10549,2025-04-17,Toyota Motors,South Korea,LED Driver,Electronics,Sunrise Electronics,Middle East Hub,52,306.54,15940.080000000002,SHP10549,UPS Global,2025-04-18,2025-04-25,Delayed
10550,2024-01-25,Ford Motors,South Korea,Fuel Injector,Automotive,Nova Industrial,Asia Hub,149,269.51,40156.99,SHP10550,FedEx Logistics,2024-01-28,2024-01-30,Delivered
10551,2024-09-12,Bosch GmbH,UK,WiFi Module,Electronics,BlueWave Materials,Central Europe DC,67,358.42,24014.14,SHP10551,FedEx Logistics,2024-09-14,2024-09-14,Delivered
10552,2025-03-20,Samsung Electronics,China,EV Charger,Automotive,Sunrise Electronics,West Coast DC,96,103.95,9979.2,SHP10552,DHL Express,2025-03-22,2025-03-26,Delivered
10553,2025-03-02,Cisco Systems,UK,Blood Pressure Monitor,Healthcare,GreenLeaf Components,Asia Hub,176,82.65,14546.400000000001,SHP10553,UPS Global,2025-03-05,2025-03-12,Delayed
10554,2025-01-09,Cisco Systems,UK,EV Charger,Automotive,Sunrise Electronics,Asia Hub,165,103.95,17151.75,SHP10554,DHL Express,2025-01-12,2025-01-13,Delivered
10555,2025-08-11,NIO Inc,India,Fuel Injector,Automotive,Nova Industrial,Asia Hub,120,269.51,32341.199999999997,SHP10555,UPS Global,2025-08-12,2025-08-16,Delivered
10556,2024-10-02,Philips Healthcare,UK,ECG Sensor,Healthcare,GreenLeaf Components,West Coast DC,34,311.75,10599.5,SHP10556,DHL Express,2024-10-03,2024-10-06,Delivered
10557,2024-06-22,NIO Inc,India,Oximeter,Healthcare,Sunrise Electronics,West Coast DC,198,192.69,38152.62,SHP10557,DHL Express,2024-06-24,2024-06-28,Delivered
10558,2025-02-07,Intel Corp,Japan,Engine Sensor,Automotive,Global Tech Parts,East Coast DC,61,162.56,9916.16,SHP10558,FedEx Logistics,2025-02-12,2025-02-16,Delivered
10559,2024-07-11,NIO Inc,India,PCB Board,Electronics,Quantum Supplies,Central Europe DC,17,435.1,7396.700000000001,SHP10559,FedEx Logistics,2024-07-16,2024-07-18,Delivered
10560,2024-04-08,General Electric,China,Blood Pressure Monitor,Healthcare,GreenLeaf Components,Middle East Hub,66,82.65,5454.900000000001,SHP10560,FedEx Logistics,2024-04-09,2024-04-13,Delivered
10561,2025-05-15,Samsung Electronics,China,Sensor Module,Electronics,Nova Industrial,Middle East Hub,143,43.17,6173.31,SHP10561,UPS Global,2025-05-19,2025-05-26,Delayed
10562,2025-04-19,Huawei Tech,India,Medical Tablet,Healthcare,Quantum Supplies,West Coast DC,6,236.19,1417.1399999999999,SHP10562,UPS Global,2025-04-20,2025-04-24,Delivered
10563,2025-01-23,General Electric,China,Oximeter,Healthcare,Sunrise Electronics,Middle East Hub,20,192.69,3853.8,SHP10563,Maersk Shipping,2025-01-27,2025-01-30,Delivered
10564,2025-07-12,Amazon Robotics,Germany,Power Cable,Energy,Sunrise Electronics,Middle East Hub,152,90.67,13781.84,SHP10564,UPS Global,2025-07-16,2025-07-18,Delivered
10565,2024-07-14,Cisco Systems,UK,Smart Thermometer,Healthcare,Nova Industrial,Middle East Hub,5,156.69,783.45,SHP10565,DHL Express,2024-07-18,2024-07-19,Delivered
10566,2024-05-09,Apple Inc,UK,Oximeter,Healthcare,Sunrise Electronics,Central Europe DC,184,192.69,35454.96,SHP10566,DHL Express,2024-05-13,2024-05-15,Delivered
10567,2024-07-03,Bosch GmbH,UK,WiFi Module,Electronics,BlueWave Materials,West Coast DC,116,358.42,41576.72,SHP10567,Maersk Shipping,2024-07-08,2024-07-08,Delivered
10568,2024-11-23,BYD Auto,USA,Thermostat,Home Automation,Sunrise Electronics,Central Europe DC,82,418.73,34335.86,SHP10568,UPS Global,2024-11-26,2024-12-01,Delivered
10569,2025-03-26,Intel Corp,Japan,Door Sensor,Home Automation,GreenLeaf Components,Middle East Hub,141,485.41,68442.81,SHP10569,UPS Global,2025-03-27,2025-03-31,Delivered
10570,2025-08-19,NIO Inc,India,Voice Assistant,Home Automation,Nova Industrial,East Coast DC,85,103.19,8771.15,SHP10570,Maersk Shipping,2025-08-21,2025-08-26,Delivered
10571,2024-08-14,Microsoft Devices,India,Medical Tablet,Healthcare,Quantum Supplies,Middle East Hub,114,236.19,26925.66,SHP10571,Maersk Shipping,2024-08-15,2024-08-18,Delivered
10572,2024-08-15,Huawei Tech,India,Smart Switch,Home Automation,Quantum Supplies,West Coast DC,186,24.98,4646.28,SHP10572,FedEx Logistics,2024-08-16,2024-08-20,Delivered
10573,2025-07-04,Philips Healthcare,UK,Thermostat,Home Automation,Sunrise Electronics,West Coast DC,152,418.73,63646.96000000001,SHP10573,Maersk Shipping,2025-07-08,2025-07-09,Delivered
10574,2024-06-07,Medtronic,India,Smart Thermometer,Healthcare,Nova Industrial,East Coast DC,60,156.69,9401.4,SHP10574,DHL Express,2024-06-11,2024-06-11,Delivered
10575,2025-03-17,BYD Auto,USA,WiFi Module,Electronics,BlueWave Materials,Central Europe DC,168,358.42,60214.560000000005,SHP10575,DHL Express,2025-03-21,2025-03-21,Delivered
10576,2024-12-07,Samsung Electronics,China,Smart Switch,Home Automation,Quantum Supplies,East Coast DC,12,24.98,299.76,SHP10576,DHL Express,2024-12-08,2024-12-13,Delivered
10577,2024-06-06,Philips Healthcare,UK,Fuel Injector,Automotive,Nova Industrial,Middle East Hub,149,269.51,40156.99,SHP10577,DHL Express,2024-06-07,2024-06-12,Delivered
10578,2025-06-25,NIO Inc,India,Fuel Injector,Automotive,Nova Industrial,East Coast DC,69,269.51,18596.19,SHP10578,DHL Express,2025-06-28,2025-07-05,Delayed
10579,2025-05-04,Microsoft Devices,India,Lithium Battery,Energy,Quantum Supplies,Middle East Hub,84,196.65,16518.600000000002,SHP10579,DHL Express,2025-05-06,2025-05-13,Delayed
10580,2025-03-29,Sony Corp,Netherlands,Inverter,Energy,Nova Industrial,East Coast DC,139,370.02,51432.78,SHP10580,Maersk Shipping,2025-03-31,2025-04-07,Delayed
10581,2025-08-31,Microsoft Devices,India,Blood Pressure Monitor,Healthcare,GreenLeaf Components,Middle East Hub,118,82.65,9752.7,SHP10581,UPS Global,2025-09-02,2025-09-06,Delivered
10582,2024-07-09,Sony Corp,Netherlands,Voice Assistant,Home Automation,Nova Industrial,Central Europe DC,199,103.19,20534.81,SHP10582,FedEx Logistics,2024-07-11,2024-07-14,Delivered
10583,2025-02-11,Panasonic Corp,Netherlands,Fuel Injector,Automotive,Nova Industrial,West Coast DC,77,269.51,20752.27,SHP10583,DHL Express,2025-02-14,2025-02-19,Delivered
10584,2025-03-05,LG Electronics,Germany,Sensor Module,Electronics,Nova Industrial,East Coast DC,139,43.17,6000.63,SHP10584,UPS Global,2025-03-07,2025-03-11,Delivered
10585,2024-03-09,Bosch GmbH,UK,GPS Unit,Automotive,GreenLeaf Components,Asia Hub,170,156.25,26562.5,SHP10585,Maersk Shipping,2024-03-11,2024-03-15,Delivered
10586,2024-11-10,Tesla Motors,UK,Door Sensor,Home Automation,GreenLeaf Components,East Coast DC,62,485.41,30095.420000000002,SHP10586,DHL Express,2024-11-12,2024-11-15,Delivered
10587,2024-07-21,Bosch GmbH,UK,ECG Sensor,Healthcare,GreenLeaf Components,East Coast DC,110,311.75,34292.5,SHP10587,DHL Express,2024-07-22,2024-07-23,Delivered
10588,2025-05-14,Panasonic Corp,Netherlands,Power Cable,Energy,Sunrise Electronics,West Coast DC,101,90.67,9157.67,SHP10588,DHL Express,2025-05-15,2025-05-15,Delivered
10589,2025-02-10,Sony Corp,Netherlands,Fuel Injector,Automotive,Nova Industrial,Central Europe DC,196,269.51,52823.96,SHP10589,DHL Express,2025-02-13,2025-02-20,Delayed
